Date,Open,High,Low,Close,Adj Close,Volume
2013-01-10,52850.000000,54550.000000,52800.000000,52850.000000,39114.550781,1180500
2013-01-11,52300.000000,53100.000000,52050.000000,52300.000000,38707.488281,1235000
2013-01-14,54400.000000,54400.000000,52500.000000,54400.000000,40261.718750,908500
2013-01-15,54150.000000,54500.000000,53700.000000,54150.000000,40076.687500,630000
2013-01-16,54100.000000,54250.000000,53700.000000,54100.000000,40039.683594,367500
2013-01-17,53300.000000,54000.000000,53250.000000,53300.000000,39447.593750,757000
2013-01-18,52850.000000,53500.000000,52750.000000,52850.000000,39114.550781,1199500
2013-01-21,53700.000000,54000.000000,53250.000000,53700.000000,39743.636719,1527000
2013-01-22,53700.000000,53700.000000,53700.000000,53700.000000,39743.636719,0
2013-01-23,51600.000000,52800.000000,51600.000000,51600.000000,38189.414063,1469500
2013-01-25,50500.000000,52100.000000,50400.000000,50500.000000,37375.300781,1551000
2013-01-28,49650.000000,51000.000000,49500.000000,49650.000000,36746.214844,1437500
2013-01-29,50350.000000,50850.000000,49700.000000,50350.000000,37264.289063,2375000
2013-01-30,51700.000000,51950.000000,50350.000000,51700.000000,38263.425781,2231000
2013-01-31,51850.000000,52450.000000,51000.000000,51850.000000,38374.441406,1306500
2013-02-01,52250.000000,52400.000000,51750.000000,52250.000000,38670.488281,1240000
2013-02-04,50700.000000,52850.000000,50500.000000,50700.000000,37523.324219,1752000
2013-02-05,49950.000000,50450.000000,49700.000000,49950.000000,36968.250000,1969500
2013-02-06,50150.000000,50400.000000,49950.000000,50150.000000,37116.269531,1925500
2013-02-07,50400.000000,50700.000000,50150.000000,50400.000000,37301.289063,1209000
2013-02-08,49900.000000,50850.000000,49850.000000,49900.000000,36931.242188,1384000
2013-02-11,49900.000000,50200.000000,49900.000000,49900.000000,36931.242188,734500
2013-02-12,49500.000000,50100.000000,49450.000000,49500.000000,36635.199219,1878000
2013-02-13,50100.000000,50250.000000,49850.000000,50100.000000,37079.261719,1524500
2013-02-14,50000.000000,50400.000000,49900.000000,50000.000000,37005.253906,729000
2013-02-15,50450.000000,50500.000000,50000.000000,50450.000000,37338.296875,918000
2013-02-18,50650.000000,50700.000000,50500.000000,50650.000000,37486.320313,1078500
2013-02-19,50950.000000,51150.000000,50600.000000,50950.000000,37708.351563,1683500
2013-02-20,51300.000000,51450.000000,51150.000000,51300.000000,37967.386719,1585500
2013-02-21,51300.000000,51450.000000,50700.000000,51300.000000,37967.386719,1666000
2013-02-22,50550.000000,51300.000000,50550.000000,50550.000000,37412.304688,901000
2013-02-25,49750.000000,50550.000000,49750.000000,49750.000000,36820.226563,1768500
2013-02-26,49450.000000,49900.000000,49450.000000,49450.000000,36598.191406,1180500
2013-02-27,48850.000000,49800.000000,48800.000000,48850.000000,36154.128906,2050000
2013-02-28,48300.000000,49900.000000,48300.000000,48300.000000,35747.074219,1459500
2013-03-01,49950.000000,50200.000000,48700.000000,49950.000000,36968.250000,1725500
2013-03-04,50000.000000,50250.000000,49550.000000,50000.000000,37005.253906,747000
2013-03-05,50000.000000,50550.000000,49600.000000,50000.000000,37005.253906,1369000
2013-03-06,50700.000000,50900.000000,50250.000000,50700.000000,37523.324219,1980000
2013-03-07,50100.000000,51200.000000,49900.000000,50100.000000,37079.261719,1697000
2013-03-08,49850.000000,50400.000000,49850.000000,49850.000000,36894.238281,1096000
2013-03-11,49500.000000,49900.000000,49400.000000,49500.000000,36635.199219,631000
2013-03-13,48750.000000,49600.000000,48350.000000,48750.000000,36080.121094,2164000
2013-03-14,48750.000000,48750.000000,47900.000000,48200.000000,35673.062500,4
2013-03-15,48700.000000,49250.000000,48500.000000,49250.000000,36450.171875,4
2013-03-18,49000.000000,49000.000000,48300.000000,48450.000000,35858.089844,4
2013-03-19,48500.000000,48900.000000,48050.000000,48100.000000,35599.050781,4
2013-03-20,47750.000000,48450.000000,47650.000000,47750.000000,35340.015625,1342500
2013-03-21,48350.000000,48350.000000,47050.000000,47150.000000,34895.953125,4
2013-03-22,47100.000000,47100.000000,46100.000000,46100.000000,34118.843750,4
2013-03-25,46950.000000,46950.000000,46000.000000,46050.000000,34081.835938,4
2013-03-26,45900.000000,46850.000000,45800.000000,46550.000000,34451.886719,4
2013-03-27,46700.000000,47150.000000,46700.000000,47000.000000,34784.937500,4
2013-03-28,46900.000000,49050.000000,46500.000000,48950.000000,36228.140625,4
2013-04-01,49100.000000,52100.000000,49000.000000,52000.000000,38485.460938,3
2013-04-02,52200.000000,54100.000000,51700.000000,52950.000000,39188.550781,4
2013-04-03,53100.000000,53700.000000,52000.000000,52000.000000,38485.460938,3
2013-04-04,52000.000000,52700.000000,51250.000000,51950.000000,38448.457031,4
2013-04-05,52250.000000,52500.000000,51000.000000,51650.000000,38226.425781,4
2013-04-08,51250.000000,51250.000000,49700.000000,49800.000000,36857.226563,4
2013-04-09,49950.000000,50500.000000,49900.000000,50000.000000,37005.253906,4
2013-04-10,50500.000000,53050.000000,50400.000000,52200.000000,38633.476563,4
2013-04-11,52300.000000,53500.000000,52300.000000,53450.000000,39558.609375,4
2013-04-12,53450.000000,54450.000000,53450.000000,54250.000000,40150.703125,4
2013-04-15,54250.000000,54250.000000,52900.000000,53500.000000,39595.621094,4
2013-04-16,53450.000000,53450.000000,52450.000000,53000.000000,39225.562500,4
2013-04-17,53500.000000,54100.000000,52100.000000,53000.000000,39225.562500,4
2013-04-18,52500.000000,52700.000000,51550.000000,51650.000000,38226.425781,4
2013-04-19,51850.000000,52150.000000,50000.000000,50100.000000,37079.261719,4
2013-04-22,50450.000000,50800.000000,49550.000000,49800.000000,36857.226563,4
2013-04-23,49800.000000,50300.000000,49000.000000,49100.000000,36339.156250,3
2013-04-24,49600.000000,50950.000000,49600.000000,50950.000000,37708.351563,4
2013-04-25,51000.000000,51400.000000,49800.000000,50100.000000,37079.261719,4
2013-04-26,50350.000000,51350.000000,49750.000000,50000.000000,37005.253906,4
2013-04-29,50500.000000,50500.000000,49100.000000,49350.000000,36524.179688,4
2013-04-30,49500.000000,49500.000000,48600.000000,49400.000000,36561.187500,4
2013-05-01,49400.000000,50150.000000,49300.000000,50000.000000,37005.253906,4
2013-05-02,50250.000000,51750.000000,50000.000000,51000.000000,37745.355469,4
2013-05-03,50600.000000,51300.000000,49800.000000,49950.000000,36968.250000,4
2013-05-06,50000.000000,50800.000000,49850.000000,50150.000000,37116.269531,4
2013-05-07,50900.000000,51900.000000,50700.000000,51700.000000,38263.425781,4
2013-05-08,51700.000000,52350.000000,51300.000000,52050.000000,38522.464844,4
2013-05-10,52050.000000,53900.000000,52000.000000,53800.000000,39817.660156,4
2013-05-13,53800.000000,53800.000000,52600.000000,52600.000000,38929.523438,4
2013-05-14,52650.000000,52800.000000,51850.000000,52650.000000,38966.523438,400000
2013-05-15,52700.000000,53750.000000,52700.000000,53600.000000,39669.621094,4
2013-05-16,53600.000000,54450.000000,53600.000000,54400.000000,40261.718750,4
2013-05-17,54400.000000,55950.000000,54200.000000,55500.000000,41075.832031,4
2013-05-20,55400.000000,57800.000000,55400.000000,57650.000000,42667.050781,4
2013-05-21,57600.000000,57800.000000,56000.000000,56300.000000,41667.910156,4
2013-05-22,56000.000000,56150.000000,55100.000000,55250.000000,40890.796875,4
2013-05-23,55800.000000,55900.000000,52100.000000,53000.000000,39225.562500,3
2013-05-24,53000.000000,54300.000000,53000.000000,53650.000000,39706.636719,4
2013-05-27,54100.000000,54100.000000,52650.000000,54100.000000,40039.683594,834000
2013-05-28,53500.000000,55250.000000,53150.000000,54600.000000,40409.734375,4
2013-05-29,54700.000000,56600.000000,54700.000000,56500.000000,41815.929688,4
2013-05-30,55650.000000,56500.000000,55500.000000,56500.000000,41815.929688,4
2013-05-31,56650.000000,56650.000000,53500.000000,53500.000000,39595.621094,3
2013-06-03,53500.000000,53600.000000,52650.000000,53150.000000,39336.582031,4
2013-06-04,53100.000000,54500.000000,53000.000000,53650.000000,39706.636719,4
2013-06-05,53550.000000,53550.000000,52700.000000,53050.000000,39262.574219,4
2013-06-07,53000.000000,53000.000000,51100.000000,51500.000000,38115.410156,4
2013-06-10,52000.000000,52300.000000,51150.000000,51200.000000,37893.375000,4
2013-06-11,51050.000000,51050.000000,49000.000000,49100.000000,36339.156250,4
2013-06-12,48950.000000,50150.000000,48050.000000,48950.000000,36228.140625,1284000
2013-06-13,48400.000000,48500.000000,47500.000000,47500.000000,35154.992188,4
2013-06-14,48300.000000,50000.000000,48100.000000,49400.000000,36561.187500,4
2013-06-17,49000.000000,51200.000000,48800.000000,50300.000000,37227.289063,4
2013-06-18,51000.000000,51800.000000,50700.000000,51100.000000,37819.363281,4
2013-06-19,51750.000000,51750.000000,50000.000000,50550.000000,37412.304688,4
2013-06-20,50000.000000,50000.000000,48500.000000,48550.000000,35932.097656,4
2013-06-21,47600.000000,48550.000000,47300.000000,47700.000000,35303.007813,4
2013-06-24,47800.000000,48500.000000,47250.000000,47250.000000,34969.960938,4
2013-06-25,48200.000000,48200.000000,45750.000000,45750.000000,33859.804688,3
2013-06-26,46250.000000,46850.000000,45300.000000,46150.000000,34155.847656,4
2013-06-27,46650.000000,48800.000000,46600.000000,48300.000000,35747.074219,4
2013-06-28,49000.000000,50600.000000,48500.000000,50600.000000,37449.316406,4
2013-07-01,49000.000000,51300.000000,48800.000000,51300.000000,37967.386719,4
2013-07-02,51100.000000,51600.000000,50500.000000,50950.000000,37708.351563,994000
2013-07-03,50850.000000,50850.000000,48550.000000,48550.000000,35932.097656,788000
2013-07-04,48800.000000,49500.000000,48800.000000,49000.000000,36265.144531,227500
2013-07-05,49500.000000,49500.000000,48900.000000,49050.000000,36302.152344,178000
2013-07-08,48400.000000,48550.000000,46500.000000,46500.000000,34414.878906,1403000
2013-07-09,46800.000000,47150.000000,46300.000000,46500.000000,34414.878906,600500
2013-07-10,46500.000000,46600.000000,46200.000000,46450.000000,34377.878906,857500
2013-07-11,47000.000000,47200.000000,46500.000000,46550.000000,34451.886719,1451000
2013-07-12,46600.000000,47550.000000,45800.000000,46050.000000,34081.835938,2019000
2013-07-15,46500.000000,46600.000000,45400.000000,45600.000000,33748.789063,1015500
2013-07-16,45500.000000,45800.000000,44950.000000,45250.000000,33489.753906,2592000
2013-07-17,45250.000000,46800.000000,45250.000000,46750.000000,34599.910156,1466500
2013-07-18,47500.000000,47800.000000,46750.000000,47200.000000,34932.957031,1446500
2013-07-19,47200.000000,47500.000000,46400.000000,46900.000000,34710.921875,1430500
2013-07-22,46800.000000,47450.000000,46250.000000,46500.000000,34414.878906,644500
2013-07-23,46000.000000,46250.000000,45600.000000,46000.000000,34550.082031,1734500
2013-07-24,46200.000000,46200.000000,44900.000000,44950.000000,33761.433594,2194000
2013-07-25,44950.000000,45200.000000,43950.000000,44200.000000,33198.117188,2707500
2013-07-26,44400.000000,44400.000000,43850.000000,43900.000000,32972.789063,599000
2013-07-29,43850.000000,43900.000000,43000.000000,43000.000000,32296.814453,882000
2013-07-30,43450.000000,44600.000000,43300.000000,43600.000000,32747.464844,897000
2013-07-31,44100.000000,44250.000000,42250.000000,42350.000000,31808.609375,1103500
2013-08-01,42500.000000,42850.000000,41200.000000,41600.000000,31245.289063,1165500
2013-08-02,41700.000000,42200.000000,41500.000000,41700.000000,31320.402344,785500
2013-08-12,41700.000000,41700.000000,39550.000000,40000.000000,30043.546875,2141500
2013-08-13,40500.000000,41450.000000,40200.000000,41000.000000,30794.632813,1721500
2013-08-14,41500.000000,42900.000000,41450.000000,42700.000000,32071.482422,1679000
2013-08-15,42700.000000,43650.000000,42100.000000,43600.000000,32747.464844,1127500
2013-08-16,42900.000000,43600.000000,42500.000000,43450.000000,32634.802734,674000
2013-08-19,43450.000000,43450.000000,40400.000000,40400.000000,30343.982422,1334000
2013-08-20,39600.000000,39600.000000,36000.000000,37100.000000,27865.386719,3650500
2013-08-21,37200.000000,37700.000000,36600.000000,37500.000000,28165.820313,2374000
2013-08-22,37600.000000,37600.000000,36600.000000,37150.000000,27902.941406,1125000
2013-08-23,37800.000000,38300.000000,35750.000000,36000.000000,27039.189453,1827500
2013-08-26,36000.000000,36400.000000,35500.000000,35500.000000,26663.650391,431500
2013-08-27,35300.000000,35300.000000,33150.000000,34000.000000,25537.015625,1660000
2013-08-28,32500.000000,35500.000000,32000.000000,35500.000000,26663.650391,2156000
2013-08-29,35600.000000,37550.000000,35600.000000,37450.000000,28128.271484,1609000
2013-08-30,37000.000000,38000.000000,36500.000000,37950.000000,28503.810547,1213500
2013-09-02,37500.000000,39300.000000,36750.000000,37650.000000,28278.488281,1465500
2013-09-03,37650.000000,38000.000000,36800.000000,36850.000000,27677.615234,473000
2013-09-04,36800.000000,36950.000000,35300.000000,35600.000000,26738.755859,525500
2013-09-05,35700.000000,36300.000000,35300.000000,36000.000000,27039.189453,615500
2013-09-06,36050.000000,37250.000000,35600.000000,37250.000000,27978.056641,576000
2013-09-09,37300.000000,38000.000000,37300.000000,37950.000000,28503.810547,628000
2013-09-10,38500.000000,39600.000000,38450.000000,39600.000000,29743.113281,1159500
2013-09-11,40000.000000,40450.000000,38700.000000,39950.000000,30005.990234,1264000
2013-09-12,40000.000000,40250.000000,39400.000000,40000.000000,30043.546875,593000
2013-09-13,40000.000000,41300.000000,40000.000000,41300.000000,31019.962891,720000
2013-09-16,41300.000000,43300.000000,41050.000000,43300.000000,32522.136719,1248500
2013-09-17,43300.000000,43900.000000,42500.000000,43000.000000,32296.814453,1297000
2013-09-18,41500.000000,41950.000000,39750.000000,39750.000000,29855.769531,2563000
2013-09-19,41000.000000,42450.000000,39750.000000,39750.000000,29855.769531,4664000
2013-09-20,39800.000000,40200.000000,39150.000000,39800.000000,29893.326172,917000
2013-09-23,39250.000000,39500.000000,38250.000000,39250.000000,29480.232422,1305500
2013-09-24,39250.000000,39600.000000,37100.000000,37150.000000,27902.941406,2772500
2013-09-25,36500.000000,37800.000000,36450.000000,37150.000000,27902.941406,3565000
2013-09-26,37000.000000,37650.000000,36500.000000,36500.000000,27414.734375,1108500
2013-09-27,37000.000000,37200.000000,36150.000000,36300.000000,27264.517578,926000
2013-09-30,36000.000000,36100.000000,35000.000000,35000.000000,26288.105469,1449500
2013-10-01,34900.000000,36300.000000,34900.000000,35950.000000,27001.638672,1483500
2013-10-02,36500.000000,37250.000000,35650.000000,35900.000000,26964.082031,1107500
2013-10-03,35900.000000,36200.000000,35550.000000,35650.000000,26776.310547,440000
2013-10-04,35000.000000,35600.000000,35000.000000,35350.000000,26550.982422,502500
2013-10-07,35300.000000,35650.000000,35050.000000,35050.000000,26325.656250,809000
2013-10-08,35050.000000,35450.000000,35000.000000,35100.000000,26363.210938,1530000
2013-10-09,35000.000000,35050.000000,34200.000000,34450.000000,25875.005859,1488500
2013-10-10,34450.000000,34850.000000,34450.000000,34550.000000,25950.111328,1429000
2013-10-11,35000.000000,35300.000000,34300.000000,34350.000000,25799.892578,1728000
2013-10-16,34350.000000,34500.000000,33150.000000,33250.000000,24973.699219,1799000
2013-10-17,33800.000000,35150.000000,33800.000000,33950.000000,25499.458984,4441500
2013-10-18,34100.000000,34750.000000,33850.000000,33850.000000,25424.351563,3308000
2013-10-21,34500.000000,36700.000000,34300.000000,36650.000000,27527.398438,5722000
2013-10-22,36750.000000,37700.000000,36700.000000,37100.000000,27865.386719,4830000
2013-10-23,37500.000000,37750.000000,36300.000000,36850.000000,27677.615234,3497500
2013-10-24,36900.000000,37650.000000,36700.000000,37500.000000,28165.820313,3171500
2013-10-25,37500.000000,37700.000000,36900.000000,37450.000000,28128.271484,1371500
2013-10-28,37450.000000,38350.000000,37300.000000,38100.000000,28616.478516,3237500
2013-10-29,38300.000000,38450.000000,37000.000000,37450.000000,28128.271484,2353500
2013-10-30,37700.000000,37750.000000,37350.000000,37700.000000,28316.042969,2137000
2013-10-31,37300.000000,37600.000000,36900.000000,36900.000000,27715.175781,1828000
2013-11-01,36100.000000,37050.000000,35700.000000,36100.000000,27114.298828,2496000
2013-11-04,35750.000000,36000.000000,35250.000000,35300.000000,26513.425781,2034000
2013-11-06,35550.000000,35550.000000,34800.000000,35000.000000,26288.105469,2683000
2013-11-07,34950.000000,35000.000000,34750.000000,34850.000000,26175.441406,2332000
2013-11-08,35000.000000,35600.000000,34600.000000,35600.000000,26738.755859,1933000
2013-11-11,35900.000000,36950.000000,35450.000000,36850.000000,27677.615234,1900000
2013-11-12,36850.000000,37300.000000,36250.000000,37000.000000,27790.283203,2490000
2013-11-13,37000.000000,37500.000000,36300.000000,37400.000000,28090.714844,2356000
2013-11-14,37500.000000,38200.000000,37300.000000,38000.000000,28541.371094,1775000
2013-11-15,38150.000000,38200.000000,37700.000000,38000.000000,28541.371094,945000
2013-11-18,37800.000000,38100.000000,37600.000000,38000.000000,28541.371094,825000
2013-11-19,37900.000000,38300.000000,37600.000000,38050.000000,28578.921875,1448500
2013-11-20,38350.000000,38350.000000,37500.000000,37700.000000,28316.042969,2174500
2013-11-21,37350.000000,37350.000000,36750.000000,36850.000000,27677.615234,1133500
2013-11-22,36900.000000,37350.000000,36850.000000,37150.000000,27902.941406,1808500
2013-11-25,37150.000000,37350.000000,36050.000000,36050.000000,27076.746094,744500
2013-11-26,36300.000000,36300.000000,35700.000000,36000.000000,27039.189453,1686000
2013-11-27,36000.000000,36700.000000,36000.000000,36400.000000,27339.623047,1097000
2013-11-28,36400.000000,36600.000000,36050.000000,36450.000000,27377.181641,948500
2013-11-29,36250.000000,37000.000000,36250.000000,37000.000000,27790.283203,544000
2013-12-02,37300.000000,39000.000000,36800.000000,38800.000000,29142.242188,3492500
2013-12-03,38900.000000,39600.000000,38350.000000,39350.000000,29555.339844,3982000
2013-12-04,38850.000000,39450.000000,38500.000000,38500.000000,28916.912109,1664000
2013-12-05,38500.000000,39700.000000,37750.000000,39600.000000,29743.113281,1199000
2013-12-06,39050.000000,39600.000000,39000.000000,39150.000000,29405.115234,1070000
2013-12-09,39150.000000,39300.000000,38550.000000,39000.000000,29292.453125,1193500
2013-12-10,39100.000000,40350.000000,38900.000000,40150.000000,30156.212891,1750000
2013-12-11,40400.000000,41600.000000,40350.000000,41400.000000,31095.072266,3699000
2013-12-12,41250.000000,41400.000000,39800.000000,40000.000000,30043.546875,2260500
2013-12-13,40000.000000,40350.000000,39250.000000,39400.000000,29592.894531,1875500
2013-12-16,39250.000000,39250.000000,38500.000000,38600.000000,28992.021484,567000
2013-12-17,38700.000000,40600.000000,38700.000000,40600.000000,30494.203125,1748500
2013-12-18,40000.000000,41250.000000,40000.000000,41150.000000,30907.296875,1259500
2013-12-19,41500.000000,41900.000000,41250.000000,41700.000000,31320.402344,1805000
2013-12-20,41600.000000,41950.000000,41300.000000,41900.000000,31470.609375,939000
2013-12-23,41250.000000,41650.000000,40350.000000,41550.000000,31207.734375,751500
2013-12-24,41400.000000,41400.000000,40800.000000,41250.000000,30982.408203,166000
2013-12-27,41100.000000,41450.000000,41100.000000,41250.000000,30982.408203,527000
2013-12-30,41800.000000,42000.000000,41450.000000,42000.000000,31545.728516,1202500
2014-01-02,42300.000000,42750.000000,42050.000000,42750.000000,32109.041016,558000
2014-01-03,41600.000000,43100.000000,41550.000000,42500.000000,31921.267578,973000
2014-01-06,42000.000000,42600.000000,42000.000000,42500.000000,31921.267578,797300
2014-01-07,42950.000000,43050.000000,42100.000000,42875.000000,32202.925781,999500
2014-01-08,42700.000000,42800.000000,42000.000000,42050.000000,31583.279297,1300500
2014-01-09,42050.000000,42050.000000,41650.000000,41900.000000,31470.609375,1689500
2014-01-10,41900.000000,42500.000000,41650.000000,42500.000000,31921.267578,2859700
2014-01-13,43000.000000,43000.000000,42250.000000,42600.000000,31996.375000,1438000
2014-01-15,42400.000000,44525.000000,42400.000000,44025.000000,33066.679688,1897700
2014-01-16,44100.000000,45050.000000,44050.000000,44800.000000,33648.777344,1681400
2014-01-17,44800.000000,45000.000000,44075.000000,45000.000000,33798.988281,545900
2014-01-20,45300.000000,45450.000000,45000.000000,45350.000000,34061.867188,566900
2014-01-21,45350.000000,45525.000000,44000.000000,45000.000000,33798.988281,857500
2014-01-22,44400.000000,45000.000000,44075.000000,44825.000000,33667.550781,585500
2014-01-23,44800.000000,44900.000000,43250.000000,43525.000000,32691.136719,796900
2014-01-24,42150.000000,44025.000000,42050.000000,42150.000000,31658.386719,1933200
2014-01-27,41050.000000,41100.000000,39925.000000,40425.000000,30362.757813,3212800
2014-01-28,40425.000000,41200.000000,39700.000000,41000.000000,30794.632813,2432000
2014-01-29,41500.000000,43225.000000,41400.000000,42175.000000,31677.166016,1927400
2014-01-30,41300.000000,42100.000000,41100.000000,41900.000000,31470.609375,694000
2014-02-03,42050.000000,42125.000000,41500.000000,41750.000000,31357.951172,420200
2014-02-04,42600.000000,43000.000000,40600.000000,42600.000000,31996.375000,931200
2014-02-05,43000.000000,43500.000000,42525.000000,43350.000000,32559.691406,1363600
2014-02-06,43350.000000,44350.000000,43200.000000,44350.000000,33310.785156,1144800
2014-02-07,44500.000000,44500.000000,43750.000000,43900.000000,32972.789063,805800
2014-02-10,44150.000000,44500.000000,44050.000000,44500.000000,33423.449219,1133200
2014-02-11,44500.000000,44575.000000,44200.000000,44500.000000,33423.449219,738300
2014-02-12,44550.000000,44600.000000,44275.000000,44450.000000,33385.894531,322800
2014-02-13,44500.000000,44500.000000,43800.000000,44350.000000,33310.785156,1073200
2014-02-14,44500.000000,44500.000000,43475.000000,43650.000000,32785.015625,1137700
2014-02-17,44000.000000,44000.000000,43575.000000,43650.000000,32785.015625,1183700
2014-02-18,44000.000000,45575.000000,43850.000000,45500.000000,34174.531250,3978800
2014-02-19,45500.000000,47000.000000,45450.000000,46750.000000,35113.390625,3520800
2014-02-20,46750.000000,47200.000000,46500.000000,46600.000000,35000.726563,1380900
2014-02-21,46975.000000,47900.000000,46800.000000,47900.000000,35977.148438,1232300
2014-02-24,47900.000000,48400.000000,47475.000000,47850.000000,35939.593750,571700
2014-02-25,47000.000000,48350.000000,46500.000000,47000.000000,35301.167969,1305600
2014-02-26,47500.000000,47500.000000,46525.000000,46900.000000,35226.054688,985700
2014-02-27,46525.000000,48300.000000,46525.000000,48200.000000,36202.472656,760500
2014-02-28,48200.000000,48500.000000,47700.000000,47700.000000,35826.929688,1257100
2014-03-03,47000.000000,47500.000000,46850.000000,47350.000000,35564.046875,940700
2014-03-04,47100.000000,47500.000000,47100.000000,47500.000000,35676.718750,630900
2014-03-05,47525.000000,48275.000000,47500.000000,47875.000000,35958.367188,897100
2014-03-06,48150.000000,48150.000000,46525.000000,47000.000000,35301.167969,1684000
2014-03-07,47400.000000,47550.000000,47075.000000,47200.000000,35451.382813,497800
2014-03-10,46700.000000,47350.000000,46600.000000,47350.000000,35564.046875,586300
2014-03-11,47350.000000,47350.000000,47025.000000,47050.000000,35338.718750,559800
2014-03-12,46950.000000,47500.000000,46900.000000,47025.000000,35319.949219,673700
2014-03-13,47500.000000,48450.000000,47300.000000,48450.000000,36390.246094,888000
2014-03-14,47500.000000,49150.000000,47275.000000,49000.000000,36803.343750,1637500
2014-03-17,49000.000000,49275.000000,48250.000000,48275.000000,36258.804688,1015800
2014-03-18,48350.000000,48925.000000,47000.000000,47175.000000,35432.605469,1040500
2014-03-19,47900.000000,47900.000000,46500.000000,46550.000000,34963.175781,1586800
2014-03-20,46900.000000,46900.000000,45125.000000,45450.000000,34136.976563,1967900
2014-03-21,45850.000000,46575.000000,43600.000000,46100.000000,34625.187500,4380500
2014-03-24,46100.000000,46750.000000,46100.000000,46250.000000,34737.851563,1268100
2014-03-25,46250.000000,46250.000000,45050.000000,45100.000000,33874.101563,2260900
2014-03-26,45500.000000,47975.000000,45500.000000,47500.000000,35676.718750,1695400
2014-03-27,47750.000000,49275.000000,47750.000000,49150.000000,36916.011719,2142000
2014-03-28,48800.000000,49550.000000,48200.000000,49400.000000,37103.773438,1626500
2014-04-01,49800.000000,51050.000000,49800.000000,50900.000000,38230.410156,2965600
2014-04-02,51000.000000,51900.000000,50850.000000,51475.000000,38662.289063,2582300
2014-04-03,51475.000000,52100.000000,50000.000000,50500.000000,37929.972656,1485200
2014-04-04,50000.000000,50000.000000,48075.000000,48900.000000,36728.234375,944800
2014-04-07,48650.000000,50700.000000,48500.000000,50200.000000,37704.648438,1698200
2014-04-08,50650.000000,51200.000000,50100.000000,50750.000000,38117.753906,1447100
2014-04-09,50750.000000,50750.000000,50750.000000,50750.000000,38117.753906,0
2014-04-10,49500.000000,49975.000000,48550.000000,49200.000000,36953.558594,1771000
2014-04-11,48200.000000,49200.000000,48200.000000,49000.000000,36803.343750,903900
2014-04-14,48600.000000,49600.000000,48600.000000,49600.000000,37254.000000,585400
2014-04-15,49900.000000,49900.000000,49050.000000,49400.000000,37103.773438,513800
2014-04-16,49400.000000,49700.000000,49075.000000,49150.000000,36916.011719,441900
2014-04-17,49600.000000,50600.000000,49400.000000,50600.000000,38005.089844,1035200
2014-04-21,51000.000000,51725.000000,50500.000000,50600.000000,38005.089844,750400
2014-04-22,50650.000000,51875.000000,50650.000000,51875.000000,38962.722656,1136900
2014-04-23,51400.000000,52925.000000,51400.000000,52500.000000,39432.152344,2049100
2014-04-24,52000.000000,54700.000000,52000.000000,54550.000000,40971.890625,2744800
2014-04-25,54300.000000,54825.000000,53025.000000,54550.000000,40971.890625,2536200
2014-04-28,54550.000000,55050.000000,53700.000000,55050.000000,41347.429688,1352900
2014-04-29,54700.000000,55775.000000,54500.000000,55750.000000,41873.191406,1075800
2014-04-30,55775.000000,57125.000000,55750.000000,56500.000000,42436.507813,3107400
2014-05-02,57500.000000,57600.000000,56775.000000,57300.000000,43037.382813,1904300
2014-05-05,57700.000000,57925.000000,57600.000000,57800.000000,43412.921875,1255100
2014-05-06,57300.000000,57575.000000,55250.000000,55850.000000,41948.304688,1488400
2014-05-07,54900.000000,55425.000000,53350.000000,53500.000000,40183.242188,3419000
2014-05-08,54000.000000,54175.000000,53225.000000,54000.000000,40558.785156,1803300
2014-05-09,54450.000000,56000.000000,54450.000000,56000.000000,42060.968750,1558200
2014-05-12,56500.000000,56850.000000,55500.000000,55500.000000,41685.425781,1040000
2014-05-13,56000.000000,56350.000000,55200.000000,56300.000000,42286.292969,697700
2014-05-14,56300.000000,56950.000000,55700.000000,56900.000000,42736.949219,1295900
2014-05-16,56700.000000,57475.000000,56350.000000,57025.000000,42830.832031,1255200
2014-05-19,57000.000000,57200.000000,56100.000000,57000.000000,42812.050781,764400
2014-05-20,55000.000000,57125.000000,54450.000000,55000.000000,41309.875000,2085800
2014-05-21,53550.000000,54825.000000,53500.000000,53550.000000,40220.792969,1800200
2014-05-22,53500.000000,54175.000000,53100.000000,53500.000000,40183.242188,2029700
2014-05-23,53500.000000,54000.000000,53250.000000,53500.000000,40183.242188,1027700
2014-05-26,53525.000000,53900.000000,53475.000000,53525.000000,40202.019531,258700
2014-05-28,53950.000000,54350.000000,53500.000000,53950.000000,40521.234375,695300
2014-05-30,52050.000000,54400.000000,52050.000000,52050.000000,39094.167969,1518700
2014-06-02,52000.000000,52950.000000,51300.000000,52000.000000,39056.609375,1414300
2014-06-03,53500.000000,53725.000000,51850.000000,53500.000000,40183.242188,1088500
2014-06-04,53800.000000,53975.000000,53500.000000,53800.000000,40408.578125,449500
2014-06-05,54025.000000,54025.000000,52500.000000,53600.000000,40258.351563,366700
2014-06-06,54250.000000,54500.000000,53400.000000,54250.000000,40746.566406,394100
2014-06-09,54250.000000,54700.000000,53400.000000,54250.000000,40746.566406,843200
2014-06-10,54900.000000,54950.000000,53850.000000,54900.000000,41234.769531,667500
2014-06-11,54900.000000,55000.000000,54625.000000,54900.000000,41234.769531,669300
2014-06-12,54025.000000,54600.000000,53750.000000,54025.000000,40577.570313,415400
